uid,source_path,cached_path,config_hash,preprocessing_config,source_mtime,status,error,vmin,vmax,vmean,vstd,nonzero_fraction,all_finite,warnings
92tp6qaq,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\92tp6qaq.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\92tp6qaq_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260364.0634856,cached,,0.0,1.0,0.31576603651046753,0.2851124107837677,0.817291259765625,True,high_intensity_touches_boundary:y
3k8a7rv4,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\3k8a7rv4.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\3k8a7rv4_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260361.2205656,cached,,0.0,1.0,0.24531325697898865,0.26302680373191833,0.7920989990234375,True,
nmwvsb0u,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\nmwvsb0u.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\nmwvsb0u_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.8479204,cached,,0.0,1.0,0.294139564037323,0.2792024314403534,0.7833290100097656,True,high_intensity_touches_boundary:y
koefukpv,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\koefukpv.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\koefukpv_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.452932,cached,,0.0,1.0,0.29037541151046753,0.2853829264640808,0.8077430725097656,True,high_intensity_touches_boundary:y
8lymj1qi,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\8lymj1qi.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\8lymj1qi_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260363.8920648,cached,,0.0,1.0,0.26181960105895996,0.25862616300582886,0.8294448852539062,True,
9mqvayxa,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\9mqvayxa.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\9mqvayxa_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260364.3143384,cached,,0.0,1.0,0.26691415905952454,0.2753261923789978,0.7930564880371094,True,high_intensity_touches_boundary:y
r6yo6z1t,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\r6yo6z1t.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\r6yo6z1t_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.855286,cached,,0.0,1.0,0.27647674083709717,0.3000619113445282,0.7287635803222656,True,high_intensity_touches_boundary:y
2xcb3yym,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\2xcb3yym.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\2xcb3yym_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260360.7323835,cached,,0.0,1.0,0.34607475996017456,0.2871122658252716,0.8326644897460938,True,"high_intensity_touches_boundary:x,y"
33mg1zaq,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\33mg1zaq.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\33mg1zaq_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260360.8901281,cached,,0.0,1.0,0.2756907343864441,0.29905346035957336,0.6956825256347656,True,high_intensity_touches_boundary:y
7qhak7md,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\7qhak7md.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\7qhak7md_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260363.380272,cached,,0.0,1.0,0.2755149006843567,0.27253037691116333,0.879486083984375,True,
wkzirnk6,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\wkzirnk6.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\wkzirnk6_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260376.7044435,cached,,0.0,1.0,0.3005177974700928,0.268783837556839,0.8271522521972656,True,high_intensity_touches_boundary:y
zhh3o5ur,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\zhh3o5ur.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\zhh3o5ur_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260378.279554,cached,,0.0,1.0,0.30385059118270874,0.27937060594558716,0.8377265930175781,True,high_intensity_touches_boundary:y
txuyucec,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\txuyucec.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\txuyucec_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260375.2452595,cached,,0.0,1.0,0.3055453300476074,0.28843656182289124,0.8224220275878906,True,high_intensity_touches_boundary:y
juis2gy9,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\juis2gy9.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\juis2gy9_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260369.831079,cached,,0.0,1.0,0.30037760734558105,0.27843713760375977,0.8414993286132812,True,high_intensity_touches_boundary:y
ytjuq7x7,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\ytjuq7x7.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\ytjuq7x7_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260377.9440043,cached,,0.0,1.0,0.28954291343688965,0.28043097257614136,0.79541015625,True,high_intensity_touches_boundary:y
b7p9jyqn,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\b7p9jyqn.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\b7p9jyqn_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260364.967194,cached,,0.0,1.0,0.256136417388916,0.26173990964889526,0.7503852844238281,True,high_intensity_touches_boundary:y
15ikpqah,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\15ikpqah.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\15ikpqah_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260359.8510096,cached,,0.0,1.0,0.285983145236969,0.2698938250541687,0.8428955078125,True,high_intensity_touches_boundary:y
cua09pci,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\cua09pci.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\cua09pci_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260365.8634307,cached,,0.0,1.0,0.311465322971344,0.2989903688430786,0.8100776672363281,True,high_intensity_touches_boundary:y
flwdr3vw,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\flwdr3vw.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\flwdr3vw_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260367.7615387,cached,,0.0,1.0,0.29901373386383057,0.2809728980064392,0.8160133361816406,True,high_intensity_touches_boundary:y
mjdimbm2,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\mjdimbm2.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\mjdimbm2_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.1612659,cached,,0.0,1.0,0.3070848286151886,0.3072546124458313,0.6709403991699219,True,high_intensity_touches_boundary:y
71w1wudc,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\71w1wudc.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\71w1wudc_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260363.1094444,cached,,0.0,1.0,0.20510056614875793,0.22794194519519806,0.8865852355957031,True,
bl4ce7pk,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\bl4ce7pk.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\bl4ce7pk_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260365.2133923,cached,,0.0,1.0,0.2630663514137268,0.27987831830978394,0.7823829650878906,True,high_intensity_touches_boundary:y
wcyuknd1,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\wcyuknd1.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\wcyuknd1_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260376.6190567,cached,,0.0,1.0,0.261597216129303,0.2699532210826874,0.7304611206054688,True,"high_intensity_touches_boundary:x,y"
ivxan25w,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\ivxan25w.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\ivxan25w_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260369.249515,cached,,0.0,1.0,0.25978368520736694,0.2645101249217987,0.7774696350097656,True,"high_intensity_touches_boundary:x,y"
m72qlgdv,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\m72qlgdv.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\m72qlgdv_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.0604932,cached,,0.0,1.0,0.2336496114730835,0.2571990489959717,0.79266357421875,True,high_intensity_touches_boundary:y
c2guwjp0,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\c2guwjp0.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\c2guwjp0_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260365.4758694,cached,,0.0,1.0,0.274505078792572,0.2651364505290985,0.8380584716796875,True,high_intensity_touches_boundary:y
qi2clp81,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\qi2clp81.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\qi2clp81_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.406755,cached,,0.0,1.0,0.21958811581134796,0.27372831106185913,0.6680183410644531,True,
l51flmna,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\l51flmna.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\l51flmna_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.5969832,cached,,0.0,1.0,0.2920655608177185,0.28185728192329407,0.7963523864746094,True,
vycs44ph,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\vycs44ph.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\vycs44ph_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260376.3739486,cached,,0.0,1.0,0.25516563653945923,0.28097233176231384,0.7328033447265625,True,high_intensity_touches_boundary:y
h62myz9v,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\h62myz9v.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\h62myz9v_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260368.624506,cached,,0.0,1.0,0.305597186088562,0.25248533487319946,0.8399391174316406,True,"high_intensity_touches_boundary:x,y"
lu8wpfq2,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\lu8wpfq2.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\lu8wpfq2_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.9077556,cached,,0.0,1.0,0.2721908986568451,0.27567628026008606,0.8000068664550781,True,high_intensity_touches_boundary:y
bhaiiwi0,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\bhaiiwi0.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\bhaiiwi0_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260365.1587481,cached,,0.0,1.0,0.2910289168357849,0.2749435305595398,0.795867919921875,True,high_intensity_touches_boundary:y
8l0hg9nc,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\8l0hg9nc.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\8l0hg9nc_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260363.844014,cached,,0.0,1.0,0.2679497003555298,0.2676025927066803,0.7335357666015625,True,high_intensity_touches_boundary:y
bekgv1bb,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\bekgv1bb.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\bekgv1bb_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260365.0824032,cached,,0.0,1.0,0.29297536611557007,0.2886110842227936,0.7871475219726562,True,high_intensity_touches_boundary:y
hg5zmtga,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\hg5zmtga.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\hg5zmtga_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260368.7031906,cached,,0.0,1.0,0.32442665100097656,0.30203571915626526,0.8435554504394531,True,high_intensity_touches_boundary:y
46ayn2d7,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\46ayn2d7.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\46ayn2d7_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260361.5691981,cached,,0.0,1.0,0.31955552101135254,0.2929573953151703,0.7968368530273438,True,high_intensity_touches_boundary:y
ki3x7995,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\ki3x7995.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\ki3x7995_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.351572,cached,,0.0,1.0,0.23989762365818024,0.26996517181396484,0.7269973754882812,True,high_intensity_touches_boundary:y
5cf72gnn,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\5cf72gnn.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\5cf72gnn_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260362.2314994,cached,,0.0,1.0,0.18829800188541412,0.2266562283039093,0.8147506713867188,True,
v9ibwgt2,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\v9ibwgt2.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\v9ibwgt2_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260375.9705064,cached,,0.0,1.0,0.27028927206993103,0.27803364396095276,0.8073921203613281,True,
lb25485h,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\lb25485h.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\lb25485h_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.6758897,cached,,0.0,1.0,0.18734586238861084,0.23322337865829468,0.7719459533691406,True,high_intensity_touches_boundary:y
cqxcs1xs,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\cqxcs1xs.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\cqxcs1xs_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260365.8141541,cached,,0.0,1.0,0.29972153902053833,0.27305275201797485,0.8286933898925781,True,high_intensity_touches_boundary:y
rqlnzzrj,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\rqlnzzrj.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\rqlnzzrj_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260374.0565772,cached,,0.0,1.0,0.27683544158935547,0.2699733376502991,0.8234405517578125,True,high_intensity_touches_boundary:y
o7vbhh5o,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\o7vbhh5o.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\o7vbhh5o_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260372.1782973,cached,,0.0,1.0,0.26281827688217163,0.27749988436698914,0.728668212890625,True,high_intensity_touches_boundary:y
l5u7nted,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\l5u7nted.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\l5u7nted_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.6096988,cached,,0.0,1.0,0.22466160356998444,0.27169135212898254,0.7336692810058594,True,high_intensity_touches_boundary:y
qmvqwpqo,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\qmvqwpqo.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\qmvqwpqo_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.4808981,cached,,0.0,1.0,0.25322291254997253,0.2706996500492096,0.8032073974609375,True,high_intensity_touches_boundary:y
2lngixmc,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\2lngixmc.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\2lngixmc_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260360.5917199,cached,,0.0,1.0,0.25411534309387207,0.26700273156166077,0.8009223937988281,True,
4sx27dcb,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\4sx27dcb.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\4sx27dcb_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260361.945092,cached,,0.0,1.0,0.3001497685909271,0.29823699593544006,0.7351913452148438,True,
om2zkf5b,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\om2zkf5b.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\om2zkf5b_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260372.425214,cached,,0.0,1.0,0.2534141540527344,0.2899351119995117,0.4636802673339844,True,high_intensity_touches_boundary:y
1sa3y5t3,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\1sa3y5t3.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\1sa3y5t3_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260360.1849458,cached,,0.0,1.0,0.2957592010498047,0.3172992467880249,0.5410957336425781,True,high_intensity_touches_boundary:y
7szpf9s9,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\7szpf9s9.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\7szpf9s9_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260363.4005272,cached,,0.0,1.0,0.26017898321151733,0.30065232515335083,0.5013389587402344,True,
